unit_id,unit_level,pref_name,unit_code,n_geoms
aza:Aomori:022060010,aza,Aomori,022060010,9038
aza:Aomori:022060020,aza,Aomori,022060020,9038
aza:Aomori:022060030,aza,Aomori,022060030,9038
aza:Aomori:022060040,aza,Aomori,022060040,9038
aza:Aomori:022060050,aza,Aomori,022060050,9038
aza:Aomori:022060060,aza,Aomori,022060060,9038
aza:Aomori:022060070,aza,Aomori,022060070,9038
aza:Aomori:022060080,aza,Aomori,022060080,9038
aza:Aomori:022060090,aza,Aomori,022060090,9038
aza:Aomori:022060100,aza,Aomori,022060100,9038
aza:Aomori:022060110,aza,Aomori,022060110,9038
aza:Aomori:022060120,aza,Aomori,022060120,9038
aza:Aomori:022060130,aza,Aomori,022060130,9038
aza:Aomori:022060140,aza,Aomori,022060140,9038
aza:Aomori:022060151,aza,Aomori,022060151,9038
aza:Aomori:022060152,aza,Aomori,022060152,9038
aza:Aomori:022060153,aza,Aomori,022060153,9038
aza:Aomori:022060154,aza,Aomori,022060154,9038
aza:Aomori:022060160,aza,Aomori,022060160,9038
aza:Aomori:022060170,aza,Aomori,022060170,9038
aza:Aomori:022060180,aza,Aomori,022060180,9038
aza:Aomori:022060190,aza,Aomori,022060190,9038
aza:Aomori:022060200,aza,Aomori,022060200,9038
aza:Aomori:022060210,aza,Aomori,022060210,9038
aza:Aomori:022060220,aza,Aomori,022060220,9038
aza:Aomori:022060230,aza,Aomori,022060230,9038
aza:Aomori:022060240,aza,Aomori,022060240,9038
aza:Aomori:022060250,aza,Aomori,022060250,9038
aza:Aomori:022060260,aza,Aomori,022060260,9038
aza:Aomori:022060270,aza,Aomori,022060270,9038
aza:Aomori:022060280,aza,Aomori,022060280,9038
aza:Aomori:022060290,aza,Aomori,022060290,9038
aza:Aomori:022060301,aza,Aomori,022060301,9038
aza:Aomori:022060302,aza,Aomori,022060302,9038
aza:Aomori:022060303,aza,Aomori,022060303,9038
aza:Aomori:022060304,aza,Aomori,022060304,9038
aza:Aomori:02206030501,aza,Aomori,02206030501,9038
aza:Aomori:02206030502,aza,Aomori,02206030502,9038
aza:Aomori:02206030503,aza,Aomori,02206030503,9038
aza:Aomori:02206030504,aza,Aomori,02206030504,9038
aza:Aomori:02206030505,aza,Aomori,02206030505,9038
aza:Aomori:02206030506,aza,Aomori,02206030506,9038
aza:Aomori:02206030601,aza,Aomori,02206030601,9038
aza:Aomori:02206030602,aza,Aomori,02206030602,9038
aza:Aomori:02206030603,aza,Aomori,02206030603,9038
aza:Aomori:02206030604,aza,Aomori,02206030604,9038
aza:Aomori:02206030605,aza,Aomori,02206030605,9038
aza:Aomori:02206030701,aza,Aomori,02206030701,9038
aza:Aomori:02206030702,aza,Aomori,02206030702,9038
aza:Aomori:02206030801,aza,Aomori,02206030801,9038
aza:Aomori:02206030802,aza,Aomori,02206030802,9038
aza:Aomori:022060309,aza,Aomori,022060309,9038
aza:Aomori:022060309,aza,Aomori,022060309,9038
aza:Aomori:022060309,aza,Aomori,022060309,9038
aza:Aomori:022060310,aza,Aomori,022060310,9038
aza:Aomori:022060320,aza,Aomori,022060320,9038
aza:Aomori:022060330,aza,Aomori,022060330,9038
aza:Aomori:022060340,aza,Aomori,022060340,9038
aza:Aomori:022060350,aza,Aomori,022060350,9038
aza:Aomori:022060360,aza,Aomori,022060360,9038
aza:Aomori:022060370,aza,Aomori,022060370,9038
aza:Aomori:022060380,aza,Aomori,022060380,9038
aza:Aomori:022060390,aza,Aomori,022060390,9038
aza:Aomori:022060400,aza,Aomori,022060400,9038
aza:Aomori:022060400,aza,Aomori,022060400,9038
aza:Aomori:022060410,aza,Aomori,022060410,9038
aza:Aomori:022060420,aza,Aomori,022060420,9038
aza:Aomori:022060430,aza,Aomori,022060430,9038
aza:Aomori:022060440,aza,Aomori,022060440,9038
aza:Aomori:022060450,aza,Aomori,022060450,9038
aza:Aomori:022060460,aza,Aomori,022060460,9038
aza:Aomori:022060470,aza,Aomori,022060470,9038
aza:Aomori:022060480,aza,Aomori,022060480,9038
aza:Aomori:02207001001,aza,Aomori,02207001001,9038
aza:Aomori:02207001002,aza,Aomori,02207001002,9038
aza:Aomori:02207001004,aza,Aomori,02207001004,9038
aza:Aomori:02207001004,aza,Aomori,02207001004,9038
aza:Aomori:02207002001,aza,Aomori,02207002001,9038
aza:Aomori:02207002002,aza,Aomori,02207002002,9038
aza:Aomori:02207002003,aza,Aomori,02207002003,9038
aza:Aomori:02207002004,aza,Aomori,02207002004,9038
aza:Aomori:02207003001,aza,Aomori,02207003001,9038
aza:Aomori:02207003002,aza,Aomori,02207003002,9038
aza:Aomori:02207004001,aza,Aomori,02207004001,9038
aza:Aomori:02207004002,aza,Aomori,02207004002,9038
aza:Aomori:02207004003,aza,Aomori,02207004003,9038
aza:Aomori:02207005001,aza,Aomori,02207005001,9038
aza:Aomori:02207005002,aza,Aomori,02207005002,9038
aza:Aomori:02207005003,aza,Aomori,02207005003,9038
aza:Aomori:02207005004,aza,Aomori,02207005004,9038
aza:Aomori:02207005005,aza,Aomori,02207005005,9038
aza:Aomori:022070060,aza,Aomori,022070060,9038
aza:Aomori:022070070,aza,Aomori,022070070,9038
aza:Aomori:02207008001,aza,Aomori,02207008001,9038
aza:Aomori:02207008002,aza,Aomori,02207008002,9038
aza:Aomori:02207008003,aza,Aomori,02207008003,9038
aza:Aomori:02207009001,aza,Aomori,02207009001,9038
aza:Aomori:02207009002,aza,Aomori,02207009002,9038
aza:Aomori:02207009003,aza,Aomori,02207009003,9038
aza:Aomori:02207009004,aza,Aomori,02207009004,9038
aza:Aomori:02207010001,aza,Aomori,02207010001,9038
aza:Aomori:02207010002,aza,Aomori,02207010002,9038
aza:Aomori:02207011001,aza,Aomori,02207011001,9038
aza:Aomori:02207011002,aza,Aomori,02207011002,9038
aza:Aomori:02207011003,aza,Aomori,02207011003,9038
aza:Aomori:02207011004,aza,Aomori,02207011004,9038
aza:Aomori:02207012001,aza,Aomori,02207012001,9038
aza:Aomori:02207012002,aza,Aomori,02207012002,9038
aza:Aomori:02207012003,aza,Aomori,02207012003,9038
aza:Aomori:02207013001,aza,Aomori,02207013001,9038
aza:Aomori:02207013002,aza,Aomori,02207013002,9038
aza:Aomori:02207013003,aza,Aomori,02207013003,9038
aza:Aomori:02207014001,aza,Aomori,02207014001,9038
aza:Aomori:02207014002,aza,Aomori,02207014002,9038
aza:Aomori:02207014003,aza,Aomori,02207014003,9038
aza:Aomori:02207015001,aza,Aomori,02207015001,9038
aza:Aomori:02207015002,aza,Aomori,02207015002,9038
aza:Aomori:02207016001,aza,Aomori,02207016001,9038
aza:Aomori:02207016002,aza,Aomori,02207016002,9038
aza:Aomori:02207016003,aza,Aomori,02207016003,9038
aza:Aomori:02207016004,aza,Aomori,02207016004,9038
aza:Aomori:02207017001,aza,Aomori,02207017001,9038
aza:Aomori:02207017002,aza,Aomori,02207017002,9038
aza:Aomori:02207017003,aza,Aomori,02207017003,9038
aza:Aomori:02207018101,aza,Aomori,02207018101,9038
aza:Aomori:02207018102,aza,Aomori,02207018102,9038
aza:Aomori:02207018103,aza,Aomori,02207018103,9038
aza:Aomori:02207018104,aza,Aomori,02207018104,9038
aza:Aomori:02207018105,aza,Aomori,02207018105,9038
aza:Aomori:02207018106,aza,Aomori,02207018106,9038
aza:Aomori:02207018107,aza,Aomori,02207018107,9038
aza:Aomori:02207018108,aza,Aomori,02207018108,9038
aza:Aomori:02207018204,aza,Aomori,02207018204,9038
aza:Aomori:02207018205,aza,Aomori,02207018205,9038
aza:Aomori:02207019001,aza,Aomori,02207019001,9038
aza:Aomori:02207019002,aza,Aomori,02207019002,9038
aza:Aomori:02207019003,aza,Aomori,02207019003,9038
aza:Aomori:02207019004,aza,Aomori,02207019004,9038
aza:Aomori:02207020101,aza,Aomori,02207020101,9038
aza:Aomori:02207020102,aza,Aomori,02207020102,9038
aza:Aomori:02207020103,aza,Aomori,02207020103,9038
aza:Aomori:02207020201,aza,Aomori,02207020201,9038
aza:Aomori:02207020202,aza,Aomori,02207020202,9038
aza:Aomori:02207020202,aza,Aomori,02207020202,9038
aza:Aomori:02207020203,aza,Aomori,02207020203,9038
aza:Aomori:02207020203,aza,Aomori,02207020203,9038
aza:Aomori:02207020203,aza,Aomori,02207020203,9038
aza:Aomori:02207021001,aza,Aomori,02207021001,9038
aza:Aomori:02207021002,aza,Aomori,02207021002,9038
aza:Aomori:02207021003,aza,Aomori,02207021003,9038
aza:Aomori:02207022001,aza,Aomori,02207022001,9038
aza:Aomori:02207022002,aza,Aomori,02207022002,9038
aza:Aomori:02207022003,aza,Aomori,02207022003,9038
aza:Aomori:02207022004,aza,Aomori,02207022004,9038
aza:Aomori:022070231,aza,Aomori,022070231,9038
aza:Aomori:02207023201,aza,Aomori,02207023201,9038
aza:Aomori:02207023202,aza,Aomori,02207023202,9038
aza:Aomori:02207023203,aza,Aomori,02207023203,9038
aza:Aomori:02207023204,aza,Aomori,02207023204,9038
aza:Aomori:022070241,aza,Aomori,022070241,9038
aza:Aomori:02207024201,aza,Aomori,02207024201,9038
aza:Aomori:02207024202,aza,Aomori,02207024202,9038
aza:Aomori:02207024203,aza,Aomori,02207024203,9038
aza:Aomori:02207024204,aza,Aomori,02207024204,9038
aza:Aomori:02207024205,aza,Aomori,02207024205,9038
aza:Aomori:02207025101,aza,Aomori,02207025101,9038
aza:Aomori:02207025102,aza,Aomori,02207025102,9038
aza:Aomori:02207025103,aza,Aomori,02207025103,9038
aza:Aomori:02207025104,aza,Aomori,02207025104,9038
aza:Aomori:02207025105,aza,Aomori,02207025105,9038
aza:Aomori:022070252,aza,Aomori,022070252,9038
aza:Aomori:02207026001,aza,Aomori,02207026001,9038
aza:Aomori:02207026002,aza,Aomori,02207026002,9038
aza:Aomori:02207026003,aza,Aomori,02207026003,9038
aza:Aomori:02207027001,aza,Aomori,02207027001,9038
aza:Aomori:02207027002,aza,Aomori,02207027002,9038
aza:Aomori:02207027003,aza,Aomori,02207027003,9038
aza:Aomori:02207027004,aza,Aomori,02207027004,9038
aza:Aomori:02207027005,aza,Aomori,02207027005,9038
aza:Aomori:02207027006,aza,Aomori,02207027006,9038
aza:Aomori:02207027007,aza,Aomori,02207027007,9038
aza:Aomori:02207027008,aza,Aomori,02207027008,9038
aza:Aomori:02207027009,aza,Aomori,02207027009,9038
aza:Aomori:02207027010,aza,Aomori,02207027010,9038
aza:Aomori:02207027011,aza,Aomori,02207027011,9038
aza:Aomori:02207027012,aza,Aomori,02207027012,9038
aza:Aomori:02207027013,aza,Aomori,02207027013,9038
aza:Aomori:02207027014,aza,Aomori,02207027014,9038
aza:Aomori:02207028101,aza,Aomori,02207028101,9038
aza:Aomori:02207028102,aza,Aomori,02207028102,9038
aza:Aomori:02207028103,aza,Aomori,02207028103,9038
aza:Aomori:02207028104,aza,Aomori,02207028104,9038
aza:Aomori:02207028201,aza,Aomori,02207028201,9038
aza:Aomori:02207028202,aza,Aomori,02207028202,9038
aza:Aomori:02207028301,aza,Aomori,02207028301,9038
aza:Aomori:02207028302,aza,Aomori,02207028302,9038
aza:Aomori:02207028303,aza,Aomori,02207028303,9038
aza:Aomori:02207028304,aza,Aomori,02207028304,9038
aza:Aomori:02207028401,aza,Aomori,02207028401,9038
aza:Aomori:02207028402,aza,Aomori,02207028402,9038
aza:Aomori:02207028403,aza,Aomori,02207028403,9038
aza:Aomori:02207028501,aza,Aomori,02207028501,9038
aza:Aomori:02207028501,aza,Aomori,02207028501,9038
aza:Aomori:02207028502,aza,Aomori,02207028502,9038
aza:Aomori:02207028502,aza,Aomori,02207028502,9038
aza:Aomori:02207028503,aza,Aomori,02207028503,9038
aza:Aomori:02207029101,aza,Aomori,02207029101,9038
aza:Aomori:02207029102,aza,Aomori,02207029102,9038
aza:Aomori:02207029103,aza,Aomori,02207029103,9038
aza:Aomori:02207029104,aza,Aomori,02207029104,9038
aza:Aomori:022070292,aza,Aomori,022070292,9038
aza:Aomori:022070300,aza,Aomori,022070300,9038
aza:Aomori:02207031105,aza,Aomori,02207031105,9038
aza:Aomori:02207031106,aza,Aomori,02207031106,9038
aza:Aomori:022070312,aza,Aomori,022070312,9038
aza:Aomori:02207031307,aza,Aomori,02207031307,9038
aza:Aomori:02207031308,aza,Aomori,02207031308,9038
aza:Aomori:02207031401,aza,Aomori,02207031401,9038
aza:Aomori:02207031402,aza,Aomori,02207031402,9038
aza:Aomori:02207031403,aza,Aomori,02207031403,9038
aza:Aomori:02207031404,aza,Aomori,02207031404,9038
aza:Aomori:02207031405,aza,Aomori,02207031405,9038
aza:Aomori:02207032001,aza,Aomori,02207032001,9038
aza:Aomori:02207032002,aza,Aomori,02207032002,9038
aza:Aomori:02207032003,aza,Aomori,02207032003,9038
aza:Aomori:02207032004,aza,Aomori,02207032004,9038
aza:Aomori:02207033001,aza,Aomori,02207033001,9038
aza:Aomori:02207033002,aza,Aomori,02207033002,9038
aza:Aomori:02207033003,aza,Aomori,02207033003,9038
aza:Aomori:02207033004,aza,Aomori,02207033004,9038
aza:Aomori:02207033005,aza,Aomori,02207033005,9038
aza:Aomori:02207033006,aza,Aomori,02207033006,9038
aza:Aomori:02207033007,aza,Aomori,02207033007,9038
aza:Aomori:02207033008,aza,Aomori,02207033008,9038
aza:Aomori:02207033009,aza,Aomori,02207033009,9038
aza:Aomori:02207033010,aza,Aomori,02207033010,9038
aza:Aomori:02207034001,aza,Aomori,02207034001,9038
aza:Aomori:02207034002,aza,Aomori,02207034002,9038
aza:Aomori:02207034003,aza,Aomori,02207034003,9038
aza:Aomori:02207034004,aza,Aomori,02207034004,9038
aza:Aomori:022070351,aza,Aomori,022070351,9038
aza:Aomori:02207035201,aza,Aomori,02207035201,9038
aza:Aomori:02207035202,aza,Aomori,02207035202,9038
aza:Aomori:02207035203,aza,Aomori,02207035203,9038
aza:Aomori:02207035204,aza,Aomori,02207035204,9038
aza:Aomori:02207035205,aza,Aomori,02207035205,9038
aza:Aomori:02207035206,aza,Aomori,02207035206,9038
aza:Aomori:02207036001,aza,Aomori,02207036001,9038
aza:Aomori:02207036002,aza,Aomori,02207036002,9038
aza:Aomori:02207036003,aza,Aomori,02207036003,9038
aza:Aomori:02207036004,aza,Aomori,02207036004,9038
aza:Aomori:02207037001,aza,Aomori,02207037001,9038
aza:Aomori:02207037002,aza,Aomori,02207037002,9038
aza:Aomori:02207037003,aza,Aomori,02207037003,9038
aza:Aomori:02207037004,aza,Aomori,02207037004,9038
aza:Aomori:02207037005,aza,Aomori,02207037005,9038
aza:Aomori:02207037006,aza,Aomori,02207037006,9038
aza:Aomori:02207037007,aza,Aomori,02207037007,9038
aza:Aomori:02207037008,aza,Aomori,02207037008,9038
aza:Aomori:02207038001,aza,Aomori,02207038001,9038
aza:Aomori:02207038002,aza,Aomori,02207038002,9038
aza:Aomori:02207038003,aza,Aomori,02207038003,9038
aza:Aomori:02207038004,aza,Aomori,02207038004,9038
aza:Aomori:022070391,aza,Aomori,022070391,9038
aza:Aomori:02207039201,aza,Aomori,02207039201,9038
aza:Aomori:02207039202,aza,Aomori,02207039202,9038
aza:Aomori:02207039203,aza,Aomori,02207039203,9038
aza:Aomori:02207039204,aza,Aomori,02207039204,9038
aza:Aomori:02207039301,aza,Aomori,02207039301,9038
aza:Aomori:02207039302,aza,Aomori,02207039302,9038
aza:Aomori:02207040001,aza,Aomori,02207040001,9038
aza:Aomori:02207040002,aza,Aomori,02207040002,9038
aza:Aomori:02207041001,aza,Aomori,02207041001,9038
aza:Aomori:02207041002,aza,Aomori,02207041002,9038
aza:Aomori:02207041003,aza,Aomori,02207041003,9038
aza:Aomori:02207042001,aza,Aomori,02207042001,9038
aza:Aomori:02207042002,aza,Aomori,02207042002,9038
aza:Aomori:02207043001,aza,Aomori,02207043001,9038
aza:Aomori:02207043002,aza,Aomori,02207043002,9038
aza:Aomori:02207044001,aza,Aomori,02207044001,9038
aza:Aomori:02207044002,aza,Aomori,02207044002,9038
aza:Aomori:02207044003,aza,Aomori,02207044003,9038
aza:Aomori:02207044004,aza,Aomori,02207044004,9038
aza:Aomori:02207045001,aza,Aomori,02207045001,9038
aza:Aomori:02207045002,aza,Aomori,02207045002,9038
aza:Aomori:022070460,aza,Aomori,022070460,9038
aza:Aomori:02207047001,aza,Aomori,02207047001,9038
aza:Aomori:02207047002,aza,Aomori,02207047002,9038
aza:Aomori:02207048001,aza,Aomori,02207048001,9038
aza:Aomori:02207048002,aza,Aomori,02207048002,9038
aza:Aomori:02207048003,aza,Aomori,02207048003,9038
aza:Aomori:02207049001,aza,Aomori,02207049001,9038
aza:Aomori:02207049002,aza,Aomori,02207049002,9038
aza:Aomori:02207049003,aza,Aomori,02207049003,9038
aza:Aomori:02207050001,aza,Aomori,02207050001,9038
aza:Aomori:02207050002,aza,Aomori,02207050002,9038
aza:Aomori:02207050003,aza,Aomori,02207050003,9038
aza:Aomori:02207051001,aza,Aomori,02207051001,9038
aza:Aomori:02207051002,aza,Aomori,02207051002,9038
aza:Aomori:02207051003,aza,Aomori,02207051003,9038
aza:Aomori:022070520,aza,Aomori,022070520,9038
aza:Aomori:022080010,aza,Aomori,022080010,9038
aza:Aomori:022080020,aza,Aomori,022080020,9038
aza:Aomori:02208003001,aza,Aomori,02208003001,9038
aza:Aomori:02208003002,aza,Aomori,02208003002,9038
aza:Aomori:02208003003,aza,Aomori,02208003003,9038
aza:Aomori:02208003004,aza,Aomori,02208003004,9038
aza:Aomori:022080070,aza,Aomori,022080070,9038
aza:Aomori:02208008001,aza,Aomori,02208008001,9038
aza:Aomori:02208008002,aza,Aomori,02208008002,9038
aza:Aomori:022080100,aza,Aomori,022080100,9038
aza:Aomori:02208011001,aza,Aomori,02208011001,9038
aza:Aomori:02208011002,aza,Aomori,02208011002,9038
aza:Aomori:022080130,aza,Aomori,022080130,9038
aza:Aomori:02208014002,aza,Aomori,02208014002,9038
aza:Aomori:02208014003,aza,Aomori,02208014003,9038
aza:Aomori:02208014004,aza,Aomori,02208014004,9038
aza:Aomori:02208014005,aza,Aomori,02208014005,9038
aza:Aomori:02208014006,aza,Aomori,02208014006,9038
aza:Aomori:02208014007,aza,Aomori,02208014007,9038
aza:Aomori:02208014008,aza,Aomori,02208014008,9038
aza:Aomori:02208014009,aza,Aomori,02208014009,9038
aza:Aomori:02208014010,aza,Aomori,02208014010,9038
aza:Aomori:02208014011,aza,Aomori,02208014011,9038
aza:Aomori:02208014012,aza,Aomori,02208014012,9038
aza:Aomori:02208014013,aza,Aomori,02208014013,9038
aza:Aomori:02208014014,aza,Aomori,02208014014,9038
aza:Aomori:02208014015,aza,Aomori,02208014015,9038
aza:Aomori:02208014016,aza,Aomori,02208014016,9038
aza:Aomori:02208014019,aza,Aomori,02208014019,9038
aza:Aomori:02208014020,aza,Aomori,02208014020,9038
aza:Aomori:02208014022,aza,Aomori,02208014022,9038
aza:Aomori:02208014022,aza,Aomori,02208014022,9038
aza:Aomori:02208014023,aza,Aomori,02208014023,9038
aza:Aomori:02208014024,aza,Aomori,02208014024,9038
aza:Aomori:02208015001,aza,Aomori,02208015001,9038
aza:Aomori:02208015002,aza,Aomori,02208015002,9038
aza:Aomori:02208017001,aza,Aomori,02208017001,9038
aza:Aomori:02208017002,aza,Aomori,02208017002,9038
aza:Aomori:022080190,aza,Aomori,022080190,9038
aza:Aomori:022080200,aza,Aomori,022080200,9038
aza:Aomori:022080210,aza,Aomori,022080210,9038
aza:Aomori:022080220,aza,Aomori,022080220,9038
aza:Aomori:022080230,aza,Aomori,022080230,9038
aza:Aomori:022080240,aza,Aomori,022080240,9038
aza:Aomori:022080250,aza,Aomori,022080250,9038
aza:Aomori:022080260,aza,Aomori,022080260,9038
aza:Aomori:022080270,aza,Aomori,022080270,9038
aza:Aomori:022080280,aza,Aomori,022080280,9038
aza:Aomori:022080290,aza,Aomori,022080290,9038
aza:Aomori:02208030001,aza,Aomori,02208030001,9038
aza:Aomori:02208030002,aza,Aomori,02208030002,9038
aza:Aomori:02208030003,aza,Aomori,02208030003,9038
aza:Aomori:02208033001,aza,Aomori,02208033001,9038
aza:Aomori:02208033002,aza,Aomori,02208033002,9038
aza:Aomori:02208033003,aza,Aomori,02208033003,9038
aza:Aomori:02208036001,aza,Aomori,02208036001,9038
aza:Aomori:02208036002,aza,Aomori,02208036002,9038
aza:Aomori:02208036003,aza,Aomori,02208036003,9038
aza:Aomori:02208036004,aza,Aomori,02208036004,9038
aza:Aomori:02208036005,aza,Aomori,02208036005,9038
aza:Aomori:02208036008,aza,Aomori,02208036008,9038
aza:Aomori:02208036009,aza,Aomori,02208036009,9038
aza:Aomori:02208036010,aza,Aomori,02208036010,9038
aza:Aomori:02208036011,aza,Aomori,02208036011,9038
aza:Aomori:02208037001,aza,Aomori,02208037001,9038
aza:Aomori:02208037002,aza,Aomori,02208037002,9038
aza:Aomori:02208037004,aza,Aomori,02208037004,9038
aza:Aomori:02208037005,aza,Aomori,02208037005,9038
aza:Aomori:02208037006,aza,Aomori,02208037006,9038
aza:Aomori:02208037007,aza,Aomori,02208037007,9038
aza:Aomori:02208037008,aza,Aomori,02208037008,9038
aza:Aomori:02208037009,aza,Aomori,02208037009,9038
aza:Aomori:02208038001,aza,Aomori,02208038001,9038
aza:Aomori:02208038002,aza,Aomori,02208038002,9038
aza:Aomori:022080390,aza,Aomori,022080390,9038
aza:Aomori:022080400,aza,Aomori,022080400,9038
aza:Aomori:022080410,aza,Aomori,022080410,9038
aza:Aomori:022080420,aza,Aomori,022080420,9038
aza:Aomori:022080430,aza,Aomori,022080430,9038
aza:Aomori:02208044001,aza,Aomori,02208044001,9038
aza:Aomori:02208044002,aza,Aomori,02208044002,9038
aza:Aomori:02208044003,aza,Aomori,02208044003,9038
aza:Aomori:02208044004,aza,Aomori,02208044004,9038
aza:Aomori:02208044005,aza,Aomori,02208044005,9038
aza:Aomori:022080450,aza,Aomori,022080450,9038
aza:Aomori:022080460,aza,Aomori,022080460,9038
aza:Aomori:022080470,aza,Aomori,022080470,9038
aza:Aomori:022080480,aza,Aomori,022080480,9038
aza:Aomori:022080490,aza,Aomori,022080490,9038
aza:Aomori:022080500,aza,Aomori,022080500,9038
aza:Aomori:022080510,aza,Aomori,022080510,9038
aza:Aomori:02208052001,aza,Aomori,02208052001,9038
aza:Aomori:02208052002,aza,Aomori,02208052002,9038
aza:Aomori:02208052003,aza,Aomori,02208052003,9038
aza:Aomori:02208052005,aza,Aomori,02208052005,9038
aza:Aomori:02208052006,aza,Aomori,02208052006,9038
aza:Aomori:02208053001,aza,Aomori,02208053001,9038
aza:Aomori:02208053002,aza,Aomori,02208053002,9038
aza:Aomori:02208053003,aza,Aomori,02208053003,9038
aza:Aomori:02208053004,aza,Aomori,02208053004,9038
aza:Aomori:02208053005,aza,Aomori,02208053005,9038
aza:Aomori:02208053006,aza,Aomori,02208053006,9038
aza:Aomori:02208053007,aza,Aomori,02208053007,9038
aza:Aomori:022080540,aza,Aomori,022080540,9038
aza:Aomori:022080560,aza,Aomori,022080560,9038
aza:Aomori:022080570,aza,Aomori,022080570,9038
aza:Aomori:022080590,aza,Aomori,022080590,9038
aza:Aomori:022080600,aza,Aomori,022080600,9038
aza:Aomori:022080610,aza,Aomori,022080610,9038
aza:Aomori:022080620,aza,Aomori,022080620,9038
